"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"28.07.2015","4.183,70","4.224,30","4.270,00","4.150,70","838,27K","-0,96%"
"27.07.2015","4.224,30","4.353,90","4.350,00","4.205,00","737,48K","-2,98%"
"24.07.2015","4.353,90","4.358,10","4.369,00","4.330,00","658,82K","-0,10%"
"23.07.2015","4.358,10","4.371,00","4.375,00","4.335,00","813,88K","-0,42%"
"22.07.2015","4.376,70","4.400,00","4.400,00","4.360,00","438,96K","-0,53%"
"21.07.2015","4.400,00","4.360,30","4.405,00","4.340,00","649,89K","0,91%"
"20.07.2015","4.360,30","4.371,50","4.400,00","4.342,00","672,79K","-0,26%"
"17.07.2015","4.371,50","4.407,80","4.450,00","4.355,10","950,23K","-0,82%"
"15.07.2015","4.407,80","4.464,00","4.539,00","4.390,00","1,02M","-1,26%"
"14.07.2015","4.464,00","4.451,00","4.499,00","4.399,90","874,58K","0,49%"
"13.07.2015","4.442,10","4.370,00","4.450,60","4.370,00","888,72K","1,65%"
"10.07.2015","4.370,00","4.210,00","4.440,00","4.210,00","966,97K","3,93%"
"09.07.2015","4.204,70","4.185,20","4.294,00","4.181,40","835,54K","0,47%"
"08.07.2015","4.185,20","4.300,00","4.300,00","4.179,00","1,53M","-1,80%"
"07.07.2015","4.261,80","4.276,50","4.285,00","4.220,00","895,85K","-0,34%"
"06.07.2015","4.276,50","4.397,40","4.350,00","4.240,00","527,17K","-2,75%"
"03.07.2015","4.397,40","4.394,60","4.412,00","4.394,30","1,04M","0,06%"
"02.07.2015","4.394,60","4.403,00","4.450,00","4.385,10","1,01M","-0,19%"
"01.07.2015","4.403,00","4.500,00","4.525,00","4.399,90","1,75M","-1,42%"
"30.06.2015","4.466,60","4.524,00","4.524,00","4.435,20","891,55K","-1,07%"
"26.06.2015","4.514,90","4.476,10","4.525,00","4.456,00","596,86K","0,86%"
"25.06.2015","4.476,60","4.562,30","4.563,00","4.450,00","847,75K","-1,88%"
"24.06.2015","4.562,30","4.621,30","4.610,00","4.560,10","1,04M","-1,28%"
"23.06.2015","4.621,30","4.600,00","4.650,00","4.600,00","555,37K","0,45%"
"22.06.2015","4.600,80","4.576,80","4.640,00","4.501,00","308,39K","0,52%"
"19.06.2015","4.576,80","4.625,00","4.625,00","4.551,10","943,94K","-1,01%"
"18.06.2015","4.623,60","4.620,10","4.669,90","4.600,00","1,00M","0,08%"
"17.06.2015","4.620,10","4.596,40","4.650,00","4.600,00","616,50K","0,52%"
"16.06.2015","4.596,40","4.561,70","4.630,00","4.542,50","679,53K","0,76%"
"15.06.2015","4.561,70","4.640,00","4.640,00","4.519,90","1,15M","-1,11%"
"12.06.2015","4.612,70","4.645,50","4.651,00","4.600,00","394,46K","-0,71%"
"11.06.2015","4.645,50","4.582,70","4.670,00","4.585,00","850,30K","1,37%"
"10.06.2015","4.582,70","4.434,70","4.649,00","4.451,00","1,49M","3,34%"
"09.06.2015","4.434,70","4.537,00","4.552,10","4.425,00","1,36M","-2,23%"
"08.06.2015","4.536,00","4.610,00","4.615,00","4.520,10","455,29K","-1,61%"
"05.06.2015","4.610,00","4.610,00","4.619,90","4.570,00","1,03M","-0,10%"
"04.06.2015","4.614,60","4.631,90","4.635,00","4.590,00","1,13M","-0,37%"
"03.06.2015","4.631,90","4.676,40","4.700,00","4.625,20","2,29M","-0,95%"
"02.06.2015","4.676,40","4.688,70","4.710,00","4.656,00","1,40M","-0,26%"
"01.06.2015","4.688,70","4.670,00","4.719,00","4.640,00","9,35M","1,02%"
"29.05.2015","4.641,30","4.731,40","4.744,80","4.615,00","36,63M","-1,90%"
"28.05.2015","4.731,40","4.716,40","4.759,00","4.671,00","2,69M","0,32%"
"27.05.2015","4.716,40","4.669,80","4.790,00","4.668,50","5,84M","1,00%"
"26.05.2015","4.669,80","4.670,00","4.689,10","4.660,00","7,10M","-0,00%"
"25.05.2015","4.670,00","4.665,50","4.680,00","4.655,00","889,93K","0,10%"
"22.05.2015","4.665,50","4.647,50","4.675,30","4.640,00","2,20M","0,39%"
"20.05.2015","4.647,50","4.675,00","4.690,00","4.635,30","2,81M","-0,57%"
"19.05.2015","4.674,00","4.636,20","4.685,00","4.634,00","1,80M","0,82%"
"18.05.2015","4.636,20","4.647,70","4.661,10","4.630,00","2,06M","-0,25%"
"15.05.2015","4.647,70","4.689,60","4.720,00","4.610,00","1,90M","-0,89%"
"14.05.2015","4.689,60","4.757,80","4.760,10","4.676,20","3,01M","-1,43%"
"13.05.2015","4.757,80","4.945,00","4.945,00","4.700,00","3,62M","-3,77%"
"12.05.2015","4.944,10","4.975,80","4.988,00","4.900,00","528,40K","-0,64%"
"11.05.2015","4.975,80","4.842,30","4.979,90","4.810,00","458,13K","2,76%"
"08.05.2015","4.842,30","4.820,00","4.940,00","4.795,00","475,28K","0,52%"
"07.05.2015","4.817,40","4.930,00","4.930,00","4.810,00","554,44K","-2,53%"
"06.05.2015","4.942,50","4.780,00","4.951,50","4.780,00","413,93K","2,71%"
"05.05.2015","4.812,30","4.752,50","4.819,90","4.759,90","456,33K","1,26%"
"04.05.2015","4.752,50","4.771,20","4.775,00","4.700,00","780,68K","-0,39%"
"30.04.2015","4.771,20","4.780,60","4.811,10","4.701,10","1,01M","-0,20%"
"29.04.2015","4.780,60","4.850,50","4.947,00","4.750,90","1,51M","-2,64%"
"28.04.2015","4.910,30","4.965,60","4.966,00","4.875,00","807,89K","-1,11%"
"27.04.2015","4.965,60","4.822,70","4.989,90","4.771,00","1,18M","2,96%"
"24.04.2015","4.822,70","4.813,60","4.857,90","4.710,10","373,39K","0,19%"
"23.04.2015","4.813,60","4.798,70","4.869,90","4.785,00","630,77K","0,31%"
"22.04.2015","4.798,70","4.811,30","4.800,10","4.743,90","890,41K","-0,26%"
"21.04.2015","4.811,30","4.873,10","4.880,00","4.780,10","1,70M","-1,27%"
"20.04.2015","4.873,10","4.900,00","4.910,00","4.840,00","1,37M","-0,43%"
"17.04.2015","4.894,10","4.936,60","4.936,90","4.860,10","716,00K","-0,86%"
"16.04.2015","4.936,60","4.956,50","4.956,50","4.855,10","1,20M","-0,40%"
"15.04.2015","4.956,50","4.880,00","4.974,90","4.863,10","1,07M","1,61%"
"14.04.2015","4.877,90","4.910,70","4.897,60","4.811,00","650,87K","-0,67%"
"13.04.2015","4.910,70","4.950,00","4.950,00","4.850,00","560,99K","0,17%"
"10.04.2015","4.902,50","4.985,20","4.955,00","4.862,10","791,79K","-1,66%"
"09.04.2015","4.985,20","4.989,80","5.000,00","4.950,20","1,09M","-0,23%"
"08.04.2015","4.996,50","4.913,30","4.999,90","4.913,00","1,86M","1,69%"
"07.04.2015","4.913,30","4.830,00","4.932,30","4.810,00","753,38K","1,66%"
"06.04.2015","4.833,30","4.780,20","4.848,80","4.761,70","397,11K","1,11%"
"02.04.2015","4.780,20","4.769,90","4.889,90","4.749,90","344,19K","-0,64%"
"01.04.2015","4.811,00","4.780,00","4.830,00","4.650,00","944,24K","0,71%"
"31.03.2015","4.777,10","4.710,00","4.780,10","4.655,00","1,60M","1,58%"
"30.03.2015","4.702,80","4.620,00","4.710,00","4.619,90","529,76K","1,75%"
"27.03.2015","4.621,90","4.522,70","4.700,00","4.499,00","1,00M","2,19%"
"26.03.2015","4.522,70","4.502,60","4.529,70","4.460,00","844,65K","0,45%"
"25.03.2015","4.502,60","4.530,00","4.545,10","4.454,90","694,94K","-0,61%"
"24.03.2015","4.530,10","4.543,40","4.575,00","4.500,00","650,83K","-0,29%"
"23.03.2015","4.543,40","4.581,90","4.582,00","4.530,00","475,94K","-0,84%"
"20.03.2015","4.581,90","4.509,40","4.599,90","4.500,00","1,76M","1,61%"
"19.03.2015","4.509,40","4.527,50","4.540,10","4.467,30","306,26K","-0,40%"
"18.03.2015","4.527,50","4.425,40","4.530,00","4.439,00","567,14K","2,31%"
"17.03.2015","4.425,40","4.320,00","4.500,00","4.320,00","1,10M","2,46%"
"16.03.2015","4.319,30","4.306,10","4.352,30","4.306,00","487,13K","0,31%"
"13.03.2015","4.306,10","4.410,30","4.400,50","4.260,20","1,09M","-2,36%"
"12.03.2015","4.410,30","4.344,10","4.442,00","4.344,10","281,09K","0,53%"
"11.03.2015","4.386,90","4.433,20","4.475,10","4.345,00","1,03M","-1,04%"
"10.03.2015","4.433,20","4.525,00","4.525,00","4.402,10","718,11K","-2,06%"
"09.03.2015","4.526,60","4.551,30","4.550,00","4.480,00","624,21K","-0,54%"
"06.03.2015","4.551,30","4.526,60","4.579,90","4.515,00","274,81K","0,55%"
"05.03.2015","4.526,60","4.577,40","4.602,00","4.510,50","888,05K","-1,11%"
"04.03.2015","4.577,40","4.400,00","4.595,60","4.400,00","1,46M","4,02%"
"03.03.2015","4.400,50","4.369,10","4.440,00","4.390,00","496,37K","0,72%"
"02.03.2015","4.369,10","4.486,30","4.500,30","4.316,40","939,94K","-2,61%"
"27.02.2015","4.486,30","4.492,80","4.590,00","4.450,00","1,16M","-0,14%"
"26.02.2015","4.492,80","4.513,30","4.549,90","4.449,00","1,13M","-0,45%"
"25.02.2015","4.513,30","4.573,10","4.600,00","4.405,50","1,17M","-1,31%"
"24.02.2015","4.573,10","4.614,00","4.614,00","4.550,00","1,47M","-0,01%"
"23.02.2015","4.573,70","4.510,90","4.579,90","4.511,00","1,39M","1,39%"
"20.02.2015","4.510,90","4.460,20","4.520,00","4.425,30","1,20M","1,14%"
"19.02.2015","4.460,20","4.395,00","4.480,10","4.395,00","420,93K","1,68%"
"18.02.2015","4.386,40","4.366,00","4.399,90","4.350,00","883,88K","0,47%"
"17.02.2015","4.366,00","4.454,40","4.449,70","4.332,00","575,45K","-1,98%"
"16.02.2015","4.454,40","4.431,00","4.460,00","4.431,00","170,45K","0,54%"
"13.02.2015","4.430,60","4.401,70","4.440,00","4.360,00","354,19K","0,66%"
"12.02.2015","4.401,70","4.332,70","4.405,00","4.325,00","886,63K","1,59%"
"11.02.2015","4.332,70","4.334,10","4.400,00","4.266,00","350,53K","-0,03%"
"10.02.2015","4.334,10","4.340,40","4.370,00","4.330,00","905,80K","-0,15%"
"09.02.2015","4.340,40","4.394,20","4.394,00","4.300,00","759,80K","-1,22%"
"06.02.2015","4.394,20","4.218,30","4.399,90","4.218,00","1,22M","4,17%"
"05.02.2015","4.218,30","4.171,20","4.321,10","4.176,10","935,43K","1,13%"
"04.02.2015","4.171,20","4.212,20","4.200,00","4.150,00","707,62K","-0,97%"
"03.02.2015","4.212,20","4.196,60","4.312,10","4.179,90","719,59K","0,37%"
"02.02.2015","4.196,60","4.156,50","4.240,00","4.138,00","367,03K","0,96%"
"30.01.2015","4.156,50","4.135,40","4.185,00","4.050,10","709,34K","0,51%"
"29.01.2015","4.135,40","4.020,50","4.148,80","4.005,00","688,32K","2,86%"
"28.01.2015","4.020,50","4.060,20","4.080,00","4.010,00","851,78K","-0,98%"
"27.01.2015","4.060,20","4.042,00","4.079,90","3.947,10","748,12K","0,45%"
"26.01.2015","4.042,00","4.056,40","4.073,30","3.972,30","643,78K","-0,35%"
"23.01.2015","4.056,40","4.008,20","4.091,00","3.950,00","521,50K","1,20%"
"22.01.2015","4.008,20","3.922,60","4.100,00","3.910,00","1,16M","2,18%"
"21.01.2015","3.922,60","3.830,00","3.944,90","3.825,90","923,94K","2,88%"
"20.01.2015","3.812,70","3.744,70","3.838,70","3.746,10","987,86K","1,82%"
"19.01.2015","3.744,70","3.773,30","3.773,00","3.700,00","269,99K","-0,76%"
"16.01.2015","3.773,30","3.820,00","3.865,00","3.759,00","1,04M","-1,20%"
"15.01.2015","3.819,20","3.895,00","3.921,10","3.801,00","1,25M","-1,95%"
"14.01.2015","3.895,00","3.963,50","3.998,90","3.884,50","1,11M","-1,73%"
"13.01.2015","3.963,50","4.000,50","4.015,50","3.960,00","612,82K","-0,92%"
"12.01.2015","4.000,50","4.020,00","4.049,90","4.000,00","262,88K","-0,14%"
"09.01.2015","4.006,10","3.979,10","4.050,00","3.950,00","442,86K","0,68%"
"08.01.2015","3.979,10","3.945,20","4.000,10","3.945,00","677,92K","0,86%"
"07.01.2015","3.945,20","3.990,00","4.020,00","3.932,30","571,95K","-0,71%"
"06.01.2015","3.973,50","4.007,30","4.020,00","3.960,00","957,03K","-0,84%"
"05.01.2015","4.007,30","4.083,50","4.083,50","3.981,00","810,99K","-1,87%"
"02.01.2015","4.083,50","4.071,40","4.100,00","4.060,00","224,84K","0,30%"
"30.12.2014","4.071,40","4.055,50","4.075,00","4.050,00","190,22K","0,33%"
"29.12.2014","4.058,00","4.014,20","4.084,90","4.020,40","312,02K","1,09%"
"26.12.2014","4.014,20","4.017,40","4.049,90","4.000,00","90,49K","-0,08%"
"24.12.2014","4.017,40","4.040,00","4.061,10","3.990,00","129,09K","-0,49%"
"23.12.2014","4.037,30","4.039,40","4.080,00","4.010,10","320,41K","-0,05%"
"22.12.2014","4.039,40","4.020,70","4.060,00","4.029,90","1,03M","0,47%"
"19.12.2014","4.020,70","4.102,60","4.120,00","4.010,00","1,18M","-2,00%"
"18.12.2014","4.102,60","4.074,30","4.155,30","4.080,00","1,50M","0,69%"
"17.12.2014","4.074,30","4.009,10","4.149,00","4.011,50","1,37M","1,63%"
"16.12.2014","4.009,10","4.047,00","4.080,00","3.949,90","1,50M","-0,94%"
"15.12.2014","4.047,00","4.172,30","4.196,20","4.000,20","978,67K","-3,00%"
"12.12.2014","4.172,30","4.200,50","4.234,90","4.150,00","485,70K","-0,67%"
"11.12.2014","4.200,50","4.175,70","4.238,90","4.155,00","1,41M","0,59%"
"10.12.2014","4.175,70","4.234,40","4.268,70","4.151,00","613,13K","-1,39%"
"09.12.2014","4.234,40","4.276,30","4.276,00","4.200,00","975,50K","-0,98%"
"05.12.2014","4.276,30","4.190,00","4.323,90","4.190,00","373,18K","2,56%"
"04.12.2014","4.169,50","4.235,40","4.298,00","4.125,00","647,53K","-1,56%"
"03.12.2014","4.235,40","4.243,30","4.270,10","4.220,00","338,77K","-0,19%"
"02.12.2014","4.243,30","4.318,30","4.377,70","4.220,10","427,56K","-1,74%"
"01.12.2014","4.318,30","4.365,20","4.351,20","4.250,00","439,20K","-1,07%"
"28.11.2014","4.365,20","4.365,80","4.400,10","4.339,70","311,83K","-0,01%"
"27.11.2014","4.365,80","4.311,90","4.484,00","4.311,90","216,15K","1,25%"
"26.11.2014","4.311,90","4.401,50","4.445,00","4.270,10","600,04K","-2,04%"
"25.11.2014","4.401,50","4.384,80","4.450,00","4.310,00","653,09K","0,38%"
"24.11.2014","4.384,80","4.401,00","4.440,00","4.305,00","774,65K","-0,28%"
"21.11.2014","4.397,10","4.384,10","4.444,00","4.380,00","1,36M","0,30%"
"20.11.2014","4.384,10","4.302,00","4.399,00","4.302,00","984,02K","0,87%"
"19.11.2014","4.346,50","4.321,00","4.430,00","4.324,90","628,30K","0,59%"
"18.11.2014","4.321,00","4.369,60","4.370,00","4.260,00","1,10M","-1,11%"
"17.11.2014","4.369,60","4.462,00","4.479,90","4.302,00","453,45K","-2,07%"
"14.11.2014","4.462,00","4.469,30","4.500,10","4.453,10","485,10K","-0,16%"
"13.11.2014","4.469,30","4.420,30","4.490,10","4.409,00","1,67M","1,11%"
"12.11.2014","4.420,30","4.300,00","4.469,00","4.300,00","1,62M","3,00%"
"11.11.2014","4.291,70","4.284,00","4.295,20","4.240,00","753,53K","0,18%"
"10.11.2014","4.284,00","4.264,00","4.300,10","4.205,00","487,96K","0,46%"
"07.11.2014","4.264,30","4.273,30","4.280,00","4.225,00","383,09K","-0,21%"
"06.11.2014","4.273,30","4.287,40","4.335,00","4.250,00","519,41K","-0,33%"
"05.11.2014","4.287,40","4.307,20","4.350,00","4.250,00","574,51K","-0,46%"
"04.11.2014","4.307,20","4.318,20","4.375,00","4.251,00","681,79K","-0,25%"
"03.11.2014","4.318,20","4.218,40","4.340,00","4.160,00","1,29M","2,37%"
"30.10.2014","4.218,40","4.144,80","4.235,00","4.139,90","1,47M","1,78%"
"29.10.2014","4.144,80","4.124,50","4.170,00","4.118,90","693,16K","0,49%"
"28.10.2014","4.124,50","4.104,10","4.179,80","4.100,00","469,28K","0,50%"
"27.10.2014","4.104,10","4.114,30","4.120,00","4.075,00","403,78K","-0,25%"
"24.10.2014","4.114,30","4.138,00","4.140,10","4.095,00","387,35K","-0,57%"
"23.10.2014","4.138,00","4.191,50","4.247,00","4.110,00","532,15K","-1,28%"
"22.10.2014","4.191,50","4.250,00","4.264,30","4.180,10","845,35K","-0,76%"
"21.10.2014","4.223,60","4.170,00","4.280,00","4.120,00","1,01M","1,50%"
"20.10.2014","4.161,30","4.027,80","4.175,00","4.027,80","949,66K","3,31%"
"17.10.2014","4.027,80","4.055,80","4.138,90","4.005,60","1,42M","-0,69%"
"16.10.2014","4.055,80","4.099,90","4.149,80","4.050,00","3,91M","-0,21%"
"15.10.2014","4.064,50","4.163,20","4.190,40","4.050,00","2,48M","-2,91%"
"14.10.2014","4.186,50","4.221,00","4.232,00","4.165,00","819,25K","-0,90%"
"13.10.2014","4.224,50","4.240,00","4.299,70","4.215,00","987,00K","-0,46%"
"10.10.2014","4.243,90","4.308,20","4.300,10","4.230,00","1,93M","-1,49%"
"09.10.2014","4.308,20","4.410,00","4.412,90","4.300,00","1,37M","-2,26%"
"08.10.2014","4.407,70","4.518,90","4.529,90","4.402,50","943,86K","-2,46%"
"07.10.2014","4.518,90","4.540,30","4.540,10","4.470,10","569,44K","-0,47%"
"06.10.2014","4.540,30","4.518,50","4.560,00","4.470,00","814,44K","0,48%"
"03.10.2014","4.518,50","4.352,20","4.530,00","4.372,60","776,62K","3,82%"
"02.10.2014","4.352,20","4.394,30","4.401,00","4.305,10","1,16M","-0,96%"
"01.10.2014","4.394,30","4.513,50","4.500,00","4.360,00","728,08K","-2,64%"
"30.09.2014","4.513,50","4.500,00","4.530,20","4.450,00","1,44M","-0,04%"
"29.09.2014","4.515,10","4.500,00","4.590,00","4.370,00","644,30K","0,32%"
"26.09.2014","4.500,70","4.521,40","4.588,90","4.452,30","741,95K","-0,46%"
"25.09.2014","4.521,40","4.487,10","4.549,90","4.487,00","780,43K","0,76%"
"24.09.2014","4.487,10","4.440,00","4.499,00","4.422,00","1,43M","0,76%"
"23.09.2014","4.453,10","4.550,00","4.550,00","4.430,00","1,21M","-1,12%"
"22.09.2014","4.503,50","4.422,60","4.590,00","4.422,60","2,26M","1,83%"
"17.09.2014","4.422,60","4.331,80","4.450,00","4.320,00","1,32M","2,10%"
"16.09.2014","4.331,80","4.291,50","4.400,00","4.290,00","875,09K","0,94%"
"15.09.2014","4.291,50","4.379,90","4.379,90","4.269,90","828,62K","-1,55%"
"12.09.2014","4.359,00","4.422,10","4.422,10","4.319,90","605,46K","-1,43%"
"11.09.2014","4.422,10","4.466,20","4.470,00","4.400,00","293,25K","-0,99%"
"10.09.2014","4.466,20","4.461,90","4.484,00","4.400,00","310,84K","0,10%"
"09.09.2014","4.461,90","4.438,80","4.492,50","4.415,00","334,39K","0,52%"
"08.09.2014","4.438,80","4.380,60","4.445,00","4.340,00","932,96K","1,33%"
"05.09.2014","4.380,60","4.461,70","4.465,20","4.370,00","739,19K","-1,82%"
"04.09.2014","4.461,70","4.524,90","4.545,00","4.400,10","866,27K","-1,40%"
"03.09.2014","4.524,90","4.467,70","4.560,00","4.458,00","1,21M","1,28%"
"02.09.2014","4.467,70","4.414,70","4.495,10","4.410,00","1,11M","1,20%"
"01.09.2014","4.414,70","4.453,70","4.450,00","4.405,00","296,60K","-0,88%"
"29.08.2014","4.453,70","4.360,40","4.469,90","4.365,00","3,01M","2,14%"
"28.08.2014","4.360,40","4.414,90","4.430,00","4.335,00","478,46K","-1,23%"
"27.08.2014","4.414,90","4.390,00","4.425,00","4.379,20","1,58M","0,55%"
"26.08.2014","4.390,80","4.305,00","4.430,00","4.261,00","2,33M","1,99%"
"25.08.2014","4.305,00","4.430,00","4.430,00","4.290,10","642,08K","-2,57%"
"22.08.2014","4.418,60","4.479,90","4.500,00","4.409,90","541,40K","-1,37%"
"21.08.2014","4.479,90","4.481,00","4.505,00","4.475,00","346,55K","-0,01%"
"20.08.2014","4.480,40","4.500,00","4.516,00","4.460,00","955,37K","-0,33%"
