"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"05.05.2015","330,00","326,42","330,00","326,50","481,10K","1,10%"
"04.05.2015","326,42","325,00","329,00","325,00","1,48M","0,44%"
"30.04.2015","325,00","325,04","327,00","325,00","984,15K","-0,01%"
"29.04.2015","325,04","337,99","335,00","322,00","2,35M","-3,83%"
"28.04.2015","337,99","343,91","342,00","336,00","1,67M","-1,72%"
"27.04.2015","343,91","338,50","345,00","337,00","903,32K","1,60%"
"24.04.2015","338,50","328,50","342,00","330,00","3,06M","3,04%"
"23.04.2015","328,50","327,70","328,60","326,99","914,71K","0,24%"
"22.04.2015","327,70","329,40","329,50","326,00","1,37M","-0,52%"
"21.04.2015","329,40","326,85","329,50","325,01","2,31M","0,78%"
"20.04.2015","326,85","324,00","328,10","324,00","344,20K","0,88%"
"17.04.2015","324,00","324,00","325,10","323,90","603,55K","0,00%"
"16.04.2015","324,00","321,00","325,50","321,00","236,68K","0,93%"
"15.04.2015","321,00","321,00","323,00","320,89","256,35K","0,00%"
"14.04.2015","321,00","322,00","322,00","320,00","781,91K","-0,31%"
"13.04.2015","322,00","319,55","324,00","320,00","1,79M","0,77%"
"10.04.2015","319,55","314,20","324,00","314,50","11,11M","1,70%"
"09.04.2015","314,20","307,63","315,70","307,63","5,28M","2,14%"
"08.04.2015","307,63","304,74","310,00","305,00","2,21M","0,95%"
"07.04.2015","304,74","304,00","305,40","302,10","1,12M","0,24%"
"06.04.2015","304,00","301,44","304,99","301,00","371,76K","0,85%"
"02.04.2015","301,44","298,00","302,56","297,99","416,48K","1,07%"
"01.04.2015","298,24","301,03","301,00","296,67","465,82K","-0,93%"
"31.03.2015","301,03","302,89","304,98","298,50","1,09M","-0,61%"
"30.03.2015","302,89","299,29","302,89","295,00","309,42K","1,20%"
"27.03.2015","299,29","309,42","309,42","296,00","2,88M","-1,87%"
"26.03.2015","305,00","302,10","305,00","302,00","5,82M","0,96%"
"25.03.2015","302,10","300,64","305,01","300,00","1,48M","0,49%"
"24.03.2015","300,64","311,05","305,00","296,00","2,23M","-3,35%"
"23.03.2015","311,05","312,81","314,00","308,51","783,90K","-0,56%"
"20.03.2015","312,81","314,98","315,10","310,00","1,62M","-0,69%"
"19.03.2015","314,98","319,96","319,90","313,00","278,56K","-1,56%"
"18.03.2015","319,96","314,90","321,00","316,00","1,06M","1,61%"
"17.03.2015","314,90","297,40","314,90","301,71","3,88M","5,88%"
"16.03.2015","297,40","300,00","301,00","296,00","555,95K","-0,87%"
"13.03.2015","300,00","301,50","302,00","300,00","334,20K","-0,50%"
"12.03.2015","301,50","303,37","303,00","301,00","673,16K","-0,62%"
"11.03.2015","303,37","310,49","310,00","301,00","799,24K","-2,29%"
"10.03.2015","310,49","312,00","311,00","310,40","437,70K","-0,48%"
"09.03.2015","312,00","315,99","316,00","311,89","669,93K","-1,26%"
"06.03.2015","315,99","315,75","315,99","315,75","3,29M","0,08%"
"05.03.2015","315,75","315,90","316,24","313,00","566,80K","-0,05%"
"04.03.2015","315,90","316,97","317,00","315,00","503,21K","-0,34%"
"03.03.2015","316,97","317,32","320,99","315,00","2,49M","-0,11%"
"02.03.2015","317,32","308,43","322,00","310,00","13,91M","2,88%"
"27.02.2015","308,43","303,09","309,90","303,00","971,64K","1,76%"
"26.02.2015","303,09","307,99","308,00","301,00","1,71M","-1,59%"
"25.02.2015","307,99","306,99","310,00","307,00","1,40M","0,33%"
"24.02.2015","306,99","305,91","307,00","305,00","1,31M","0,35%"
"23.02.2015","305,91","302,02","306,98","304,89","3,10M","1,29%"
"20.02.2015","302,02","310,00","315,00","302,02","8,29M","-2,57%"
"19.02.2015","310,00","312,68","315,90","310,00","6,71M","-0,86%"
"18.02.2015","312,68","296,70","315,01","299,99","7,58M","5,39%"
"17.02.2015","296,70","286,90","296,97","286,01","963,45K","3,42%"
"16.02.2015","286,90","285,02","290,00","286,20","683,68K","0,66%"
"13.02.2015","285,02","290,56","292,00","284,99","2,97M","-1,91%"
"12.02.2015","290,56","289,99","290,99","285,01","947,16K","0,20%"
"11.02.2015","289,99","294,85","293,00","286,00","811,50K","-1,65%"
"10.02.2015","294,85","297,00","297,01","292,00","3,88M","-0,72%"
"09.02.2015","297,00","300,48","300,02","297,00","4,70M","-1,16%"
"06.02.2015","300,48","297,00","304,00","295,00","4,41M","1,17%"
"05.02.2015","297,00","299,00","299,99","293,00","1,89M","1,56%"
"04.02.2015","292,45","282,90","295,00","285,00","1,61M","3,38%"
"03.02.2015","282,90","274,80","290,49","274,00","2,59M","3,25%"
"02.02.2015","273,99","260,91","274,80","264,69","328,20K","5,01%"
"30.01.2015","260,91","253,79","265,00","252,00","13,13M","2,81%"
"29.01.2015","253,79","250,13","255,00","247,20","497,24K","1,46%"
"28.01.2015","250,13","250,91","254,50","250,01","1,62M","-0,31%"
"27.01.2015","250,91","252,90","253,00","250,01","340,79K","-0,79%"
"26.01.2015","252,90","258,95","255,00","252,90","145,41K","-2,34%"
"23.01.2015","258,95","258,00","262,00","254,89","800,45K","0,37%"
"22.01.2015","258,00","255,62","265,00","255,00","4,72M","0,93%"
"21.01.2015","255,62","257,00","265,00","255,00","1,74M","-0,54%"
"20.01.2015","257,00","260,00","261,20","256,00","668,91K","-1,15%"
"19.01.2015","260,00","260,22","263,00","260,00","357,22K","-0,08%"
"16.01.2015","260,22","265,00","265,00","260,00","667,07K","-1,80%"
"15.01.2015","265,00","271,22","274,90","263,00","549,24K","-2,29%"
"14.01.2015","271,22","275,08","275,00","265,00","296,45K","-1,40%"
"13.01.2015","275,08","279,35","283,00","275,00","754,25K","-1,53%"
"12.01.2015","279,35","275,00","279,45","275,00","465,37K","1,58%"
"09.01.2015","275,00","280,00","275,00","274,99","77,00K","-1,79%"
"08.01.2015","280,00","279,59","280,00","280,00","133,64K","0,15%"
"07.01.2015","279,59","281,36","283,00","279,01","318,95K","-0,63%"
"06.01.2015","281,36","286,00","290,00","279,01","543,71K","-1,62%"
"05.01.2015","286,00","290,03","292,00","285,99","401,85K","-1,39%"
"02.01.2015","290,03","294,00","294,00","290,00","182,96K","-1,35%"
"30.12.2014","294,00","292,00","296,23","294,00","1,46M","0,68%"
"29.12.2014","292,00","290,00","293,00","286,01","1,33M","0,69%"
"26.12.2014","290,00","294,00","294,00","289,73","279,29K","-1,36%"
"24.12.2014","293,99","289,70","294,99","288,90","3,73M","1,48%"
"23.12.2014","289,70","286,65","290,00","286,03","2,93M","1,06%"
"22.12.2014","286,65","292,83","293,00","286,00","446,48K","-2,11%"
"19.12.2014","292,83","293,63","296,90","290,01","16,33M","-0,27%"
"18.12.2014","293,63","297,17","300,10","292,00","2,10M","-1,19%"
"17.12.2014","297,17","297,37","298,98","291,30","1,18M","-0,07%"
"16.12.2014","297,37","303,42","303,42","296,00","2,42M","-1,99%"
"15.12.2014","303,42","307,31","307,01","301,97","8,36M","-1,27%"
"12.12.2014","307,31","307,61","311,50","306,00","437,56K","-0,10%"
"11.12.2014","307,61","307,10","310,00","307,30","840,65K","0,17%"
"10.12.2014","307,10","314,17","313,99","306,00","1,54M","-2,25%"
"09.12.2014","314,17","317,34","317,97","313,01","484,82K","-1,00%"
"05.12.2014","317,34","314,90","320,01","313,00","3,10M","0,77%"
"04.12.2014","314,90","313,80","317,40","313,00","390,92K","0,35%"
"03.12.2014","313,80","313,64","316,00","312,00","507,78K","0,05%"
"02.12.2014","313,64","315,01","318,00","312,00","1,16M","-0,43%"
"01.12.2014","315,01","329,00","325,81","315,00","5,44M","-4,25%"
"28.11.2014","329,00","330,00","329,00","327,00","268,78K","-0,30%"
"27.11.2014","330,00","328,18","331,89","327,99","78,31K","0,55%"
"26.11.2014","328,18","324,18","328,87","327,90","381,01K","1,23%"
"25.11.2014","324,18","326,50","327,51","322,01","211,04K","-0,71%"
"24.11.2014","326,50","328,01","328,00","326,50","53,12K","-0,46%"
"21.11.2014","328,01","320,00","333,00","321,00","1,53M","2,50%"
"20.11.2014","320,00","319,11","321,00","319,00","528,45K","0,28%"
"19.11.2014","319,11","317,51","320,80","319,00","183,29K","0,50%"
"18.11.2014","317,51","317,01","319,00","313,00","27,87M","0,16%"
"17.11.2014","317,01","321,00","321,01","317,00","1,13M","-1,24%"
"14.11.2014","321,00","316,23","321,01","316,23","324,05K","1,51%"
"13.11.2014","316,23","318,50","318,50","316,00","480,08K","-0,71%"
"12.11.2014","318,50","316,98","320,00","315,80","578,36K","0,48%"
"11.11.2014","316,98","315,15","317,00","314,99","583,89K","0,58%"
"10.11.2014","315,15","317,91","317,00","314,99","805,24K","-0,87%"
"07.11.2014","317,91","314,00","318,55","314,00","1,01M","1,25%"
"06.11.2014","314,00","315,00","315,00","312,00","160,30K","-0,32%"
"05.11.2014","315,00","310,10","315,09","310,10","4,94M","0,32%"
"04.11.2014","314,00","316,02","317,00","314,00","691,06K","-0,64%"
"03.11.2014","316,02","314,59","319,15","314,79","1,71M","0,45%"
"30.10.2014","314,59","315,21","317,00","314,00","664,39K","-0,20%"
"29.10.2014","315,21","314,82","319,00","310,27","1,13M","0,12%"
"28.10.2014","314,82","317,00","315,15","314,50","456,21K","-0,69%"
"27.10.2014","317,00","321,02","319,99","317,00","132,88K","-1,25%"
"24.10.2014","321,02","320,00","321,03","319,00","412,10K","0,32%"
"23.10.2014","320,00","319,01","322,99","320,00","336,02K","0,31%"
"22.10.2014","319,01","320,00","324,64","319,01","1,40M","-0,31%"
"21.10.2014","320,00","314,00","325,00","318,54","331,77K","1,91%"
"20.10.2014","314,00","316,29","315,49","314,00","1,09M","-0,72%"
"17.10.2014","316,29","322,00","325,00","316,00","1,72M","-1,90%"
"16.10.2014","322,40","322,83","325,00","318,00","524,23K","-0,13%"
"15.10.2014","322,83","326,51","325,02","320,00","631,13K","-1,13%"
"14.10.2014","326,51","331,02","330,00","320,00","756,74K","-1,36%"
"13.10.2014","331,02","330,00","334,50","330,00","368,78K","0,31%"
"10.10.2014","330,00","335,00","332,00","327,00","460,74K","-1,49%"
"09.10.2014","335,00","334,67","335,01","330,01","581,85K","0,10%"
"08.10.2014","334,67","339,63","341,11","330,00","881,99K","-1,46%"
"07.10.2014","339,63","330,00","339,99","329,99","659,49K","2,92%"
"06.10.2014","330,00","326,63","330,00","321,91","853,77K","1,03%"
"03.10.2014","326,63","323,80","328,29","320,00","377,96K","0,87%"
"02.10.2014","323,80","322,30","324,01","317,70","476,95K","0,47%"
"01.10.2014","322,30","321,68","323,89","321,00","858,91K","0,19%"
"30.09.2014","321,68","323,13","322,49","320,00","797,18K","-0,45%"
"29.09.2014","323,13","326,45","323,13","323,00","540,28K","-1,02%"
"26.09.2014","326,45","325,51","328,99","323,00","340,74K","0,29%"
"25.09.2014","325,51","325,96","325,96","324,50","938,31K","-0,14%"
"24.09.2014","325,96","325,00","325,96","321,03","2,08M","0,30%"
"23.09.2014","325,00","323,68","325,01","322,00","6,79M","0,41%"
"22.09.2014","323,68","329,00","329,00","323,68","904,91K","-1,45%"
"17.09.2014","328,44","327,68","330,00","328,00","1,04M","0,23%"
"16.09.2014","327,68","326,00","328,48","324,50","2,40M","0,52%"
"15.09.2014","326,00","324,62","328,01","324,61","821,63K","0,43%"
"12.09.2014","324,62","320,00","325,00","320,00","830,52K","0,63%"
"11.09.2014","322,60","321,01","322,60","320,00","414,90K","0,50%"
"10.09.2014","321,01","320,00","321,01","320,00","254,92K","0,32%"
"09.09.2014","320,00","322,82","322,00","320,00","643,23K","-0,87%"
"08.09.2014","322,82","327,56","327,00","322,82","177,81K","-1,45%"
"05.09.2014","327,56","329,06","327,56","327,00","39,84K","-0,46%"
"04.09.2014","329,06","327,25","336,99","326,61","11,21M","0,55%"
"03.09.2014","327,25","322,00","330,50","322,99","2,66M","1,63%"
"02.09.2014","322,00","315,00","328,00","313,00","1,39M","2,22%"
"01.09.2014","315,00","319,30","318,55","312,21","471,36K","-1,35%"
"29.08.2014","319,30","314,00","319,80","311,00","1,05M","1,69%"
"28.08.2014","314,00","314,00","314,00","313,90","1,56M","0,00%"
"27.08.2014","314,00","316,26","317,00","311,68","606,43K","-0,71%"
"26.08.2014","316,26","321,47","321,00","315,00","861,09K","-1,62%"
"25.08.2014","321,47","316,96","321,55","312,37","327,04K","1,42%"
"22.08.2014","316,96","317,39","321,99","315,00","625,36K","-0,14%"
"21.08.2014","317,39","321,99","324,00","317,33","467,69K","-1,43%"
"20.08.2014","321,99","321,95","323,00","321,00","530,08K","0,01%"
